POS,Name,First.Name,Last.Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K.s,BA.vL,CON.vL,GAP.vL,POW.vL,EYE.vL,K.vL,BA.vR,CON.vR,GAP.vR,POW.vR,EYE.vR,K.vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON.1,PBABIP,HRR,STU.vL,MOV.vL,CON.vL.1,PBABIP.vL,HRR.vL,STU.vR,MOV.vR,CON.vR.1,PBABIP.vR,HRR.vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G.F,VELO,Slot,PT,STM,HLD,C.ABI,C.FRM,C.ARM,IF.RNG,IF.ERR,IF.ARM,TDP,OF.RNG,OF.ERR,OF.ARM,P,C,X1B,X2B,X3B,SS,LF,CF,RF,P.Pot,C.Pot,X1B.Pot,X2B.Pot,X3B.Pot,SS.Pot,LF.Pot,CF.Pot,RF.Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,X1B.1,X2B.1,X3B.1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,SO,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI.PA,SB,CS,BatR,wSB,UBR,BsR,G.1,GS.1,W,L,HLD.1,SD,MD,IP,BF,AB.1,X1B.2,X2B.2,X3B.2,HR.1,R.1,ER,BB.1,IBB.1,K,HP.1,SH.1,SF.1,WP,BK,CI.1,DP,GF,IR,IRS,pLi,PI,GB,FB.1,SB.1,CS.1,WPA.1,WAR.1,rWAR,SIERA,POS.1,G.2,GS.2,TC,A,PO,E,DP.1,TP,RNG,ZR,EFF,SBA,RTO,IP.1,PB,CER,BIZ.R,BIZ.Rm,BIZ.L,BIZ.Lm,BIZ.E,BIZ.Em,BIZ.U,BIZ.Um,BIZ.Z,BIZ.Zm,FRM,ARM,exptime
RF,Willie McGee,Willie,McGee,Melbourne Stars,6' 1',175 lbs,S,R,49,San Francisco Giants,SFG,1992,1980-1992,Snap,NA,69336,Iron,Matt Stairs Mission - Snapshot  RF Willie McGee  SF  1992,0,N,-1,85,112,62,4,43,63,109,76,63,13,18,50,113,91,62,2,52,69,74,59,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,90-92,3/4,Normal,1,19,NA,NA,NA,5,6,3,9,69,49,75,NA,NA,NA,NA,NA,NA,83,51,74,4,NA,NA,NA,NA,NA,83,51,74,83,56,86,98,4,3,13,12,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4,0.667,-0.08,1,-0.3,0,2.77,0,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,6,0,6,0,0,0,2.08,0.4,1.02,0,0,26,0,0,5,5,0,0,0,0,0,0,2,1,0,-0.2,2026-01-01 17:09:45.020993
RP,Nolan McLean,Nolan,McLean,Durham Los Toros,6' 2',215 lbs,R,R,49,New York Mets,NYM,2025,2025,2025Live,NA,75337,Iron,MLB 2025 Live  SP Nolan McLean  NYM,0,N,-1,42,57,55,75,50,27,59,44,57,78,53,28,57,42,55,75,50,27,45,4,Normal,Pull,Pull,70,79,67,78,80,73,80,68,76,82,68,80,66,82,79,93,74,80,85,NA,NA,NA,NA,NA,NA,NA,NA,4,NEU,95-97,3/4,Normal,61,64,1,1,1,54,42,79,40,37,39,78,99,NA,80,43,51,34,44,NA,41,99,NA,80,43,51,34,44,NA,41,27,28,26,26,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,3,0,0,0,0,0,0,5.2,23,21,2,1,1,0,3,3,2,0,2,0,0,0,0,0,0,1,2,3,0,0.57,87,8,6,0,0,0.1,0.1,0,5.65,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
2B,Geechie Meredith,Geechie,Meredith,Orlando Rays,5' 10',175 lbs,R,R,49,Birmingham Black Barons,BBB,1928,1921-1945,NeL,NA,73062,Iron,Negro League Star 3  2B Geechie Meredith  BBB  1928,0,N,-1,89,77,71,43,68,103,80,96,77,49,71,108,77,88,69,41,67,101,101,100,Normal,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,89-91,OTT,Normal,1,1,53,53,53,75,61,47,75,77,62,62,NA,45,72,78,55,55,91,63,79,120,45,72,78,55,55,91,63,79,76,67,84,65,2,NA,4,4,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0.16,0,0.4,0.1,1.75,0,0,0.4,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,-0.1,0,0,0,4.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2026-01-01 17:09:45.020993
2B,Geechie Meredith,Geechie,Meredith,Dollar Dragonflies,5' 10',175 lbs,R,R,49,Birmingham Black Barons,BBB,1928,1921-1945,NeL,NA,73062,Iron,Negro League Star 3  2B Geechie Meredith  BBB  1928,0,N,-1,89,77,71,43,68,103,80,96,77,49,71,108,77,88,69,41,67,101,101,100,Normal,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,89-91,OTT,Normal,1,1,53,53,53,75,61,47,75,77,62,62,NA,45,72,78,55,55,91,63,79,120,45,72,78,55,55,91,63,79,76,67,84,65,12,12,49,47,13,10,2,1,0,4,3,1,0,0,1,0,0,5,2,4.5,0.653,0.03,4,-1.1,0.1,2.94,1,0,-1.1,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,70,37,33,0,6,0,5.94,0.1,1,0,0,106,0,0,35,32,8,6,5,3,11,3,9,1,0,0,2026-01-01 17:09:45.020993
2B,Geechie Meredith,Geechie,Meredith,Durham Los Toros,5' 10',175 lbs,R,R,49,Birmingham Black Barons,BBB,1928,1921-1945,NeL,NA,73062,Iron,Negro League Star 3  2B Geechie Meredith  BBB  1928,0,Y,3,94,81,75,45,72,108,84,101,81,52,75,114,81,93,73,43,71,106,101,100,Normal,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,89-91,OTT,Normal,1,1,53,53,53,75,61,47,75,77,62,62,NA,48,76,82,58,58,96,67,83,126,48,76,82,58,58,96,67,83,76,67,84,65,23,23,93,84,19,16,0,2,1,4,9,1,0,2,5,1,0,7,2,6.7,0.56,-0.5,5,-5.6,-0.3,2.99,2,0,-5.6,0.4,-0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,17,101,64,34,3,17,0,5.85,-0.7,0.982,0,0,150.2,0,0,58,53,5,3,11,7,9,2,10,0,0,0,2026-01-01 17:09:45.020993
LF,Geechie Meredith,Geechie,Meredith,Burlington Bees,5' 10',175 lbs,R,R,49,Birmingham Black Barons,BBB,1928,1921-1945,NeL,NA,73062,Iron,Negro League Star 3  2B Geechie Meredith  BBB  1928,0,Y,5,97,84,78,47,74,112,87,105,84,54,78,118,84,96,76,45,73,110,101,100,Normal,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,89-91,OTT,Normal,1,1,53,53,53,75,61,47,75,77,62,62,NA,49,78,85,60,60,99,69,86,130,49,78,85,60,60,99,69,86,76,67,84,65,14,9,37,34,10,3,3,3,1,9,7,2,0,0,0,1,0,4,2,6.2,0.971,0.22,7,2.7,0.4,2.92,0,0,2.7,0,-0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,9,19,2,17,0,0,0,2.09,1.4,1.089,1,0,82,0,0,6,6,3,3,2,2,3,2,5,1,-0.1,-0.2,2026-01-01 17:09:45.020993
2B,Geechie Meredith,Geechie,Meredith,Jeju Island Foxes,5' 10',175 lbs,R,R,49,Birmingham Black Barons,BBB,1928,1921-1945,NeL,NA,73062,Iron,Negro League Star 3  2B Geechie Meredith  BBB  1928,0,N,-1,89,77,71,43,68,103,80,96,77,49,71,108,77,88,69,41,67,101,101,100,Normal,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,89-91,OTT,Normal,1,1,53,53,53,75,61,47,75,77,62,62,NA,45,72,78,55,55,91,63,79,120,45,72,78,55,55,91,63,79,76,67,84,65,1,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.07,0,0.5,0,4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,1,0,0,0,3,-0,0.966,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.1,2026-01-01 17:09:45.020993
2B,Geechie Meredith,Geechie,Meredith,Fox Point Brewcrew,5' 10',175 lbs,R,R,49,Birmingham Black Barons,BBB,1928,1921-1945,NeL,NA,73062,Iron,Negro League Star 3  2B Geechie Meredith  BBB  1928,0,N,-1,89,77,71,43,68,103,80,96,77,49,71,108,77,88,69,41,67,101,101,100,Normal,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,89-91,OTT,Normal,1,1,53,53,53,75,61,47,75,77,62,62,NA,45,72,78,55,55,91,63,79,120,45,72,78,55,55,91,63,79,76,67,84,65,4,4,15,13,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0.4,0.354,-0.16,0,-1.6,-0.1,3.4,1,0,-1.6,0.2,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,15,10,5,0,2,0,3.86,-0.3,0.93,0,0,35,0,0,8,8,1,1,3,0,1,1,2,0,0,0,2026-01-01 17:09:45.020993
RF,Geechie Meredith,Geechie,Meredith,Socrates Spartans,5' 10',175 lbs,R,R,49,Birmingham Black Barons,BBB,1928,1921-1945,NeL,NA,73062,Iron,Negro League Star 3  2B Geechie Meredith  BBB  1928,0,N,-1,89,77,71,43,68,103,80,96,77,49,71,108,77,88,69,41,67,101,101,100,Normal,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,89-91,OTT,Normal,1,1,53,53,53,75,61,47,75,77,62,62,NA,45,72,78,55,55,91,63,79,120,45,72,78,55,55,91,63,79,76,67,84,65,3,1,8,8,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1.8,1.125,-0.06,1,1,0.1,3.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,7,2,5,0,1,0,3.71,0.1,1,1,0,17,0,3,1,1,0,0,1,1,0,0,1,0,-0.1,0,2026-01-01 17:09:45.020993
RF,Geechie Meredith,Geechie,Meredith,Van Nuys Boogie Knights,5' 10',175 lbs,R,R,49,Birmingham Black Barons,BBB,1928,1921-1945,NeL,NA,73062,Iron,Negro League Star 3  2B Geechie Meredith  BBB  1928,0,N,-1,89,77,71,43,68,103,80,96,77,49,71,108,77,88,69,41,67,101,101,100,Normal,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,89-91,OTT,Normal,1,1,53,53,53,75,61,47,75,77,62,62,NA,45,72,78,55,55,91,63,79,120,45,72,78,55,55,91,63,79,76,67,84,65,7,7,29,23,4,4,0,0,0,2,3,4,0,0,1,1,0,2,2,1.5,0.46,-0.12,1,-2,-0.1,3.9,2,0,-2,0.4,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,7,10,0,10,0,0,0,1.48,0.2,1.034,0,0,61,0,0,8,8,2,2,0,0,1,0,3,0,0,-0.2,2026-01-01 17:09:45.020993
RF,Geechie Meredith,Geechie,Meredith,MacMurray Highlanders,5' 10',175 lbs,R,R,49,Birmingham Black Barons,BBB,1928,1921-1945,NeL,NA,73062,Iron,Negro League Star 3  2B Geechie Meredith  BBB  1928,0,N,-1,89,77,71,43,68,103,80,96,77,49,71,108,77,88,69,41,67,101,101,100,Normal,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,89-91,OTT,Normal,1,1,53,53,53,75,61,47,75,77,62,62,NA,45,72,78,55,55,91,63,79,120,45,72,78,55,55,91,63,79,76,67,84,65,2,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04,0,-0.2,-0,1,0,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,0,0,3,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
2B,Geechie Meredith,Geechie,Meredith,Carlton Blues (PCK),5' 10',175 lbs,R,R,49,Birmingham Black Barons,BBB,1928,1921-1945,NeL,NA,73062,Iron,Negro League Star 3  2B Geechie Meredith  BBB  1928,0,N,-1,89,77,71,43,68,103,80,96,77,49,71,108,77,88,69,41,67,101,101,100,Normal,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,89-91,OTT,Normal,1,1,53,53,53,75,61,47,75,77,62,62,NA,45,72,78,55,55,91,63,79,120,45,72,78,55,55,91,63,79,76,67,84,65,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.02,0,-0.2,-0,1,0,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0,2.25,0,1,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
C,Cal Neeman,Cal,Neeman,Melbourne Stars,6' 1',190 lbs,R,R,49,Chicago Cubs,CHC,1957,1946-1960,RS,NA,71717,Iron,Rookie Sensation  C Cal Neeman  CHC  1957,0,N,-1,62,71,66,66,46,57,82,61,44,87,56,38,68,64,74,60,43,63,11,7,Normal,Normal,Normal,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NEU,89-91,3/4,Normal,1,15,57,72,65,6,8,8,10,5,10,6,NA,62,NA,NA,NA,NA,NA,NA,NA,12,62,NA,NA,NA,NA,NA,NA,NA,8,3,6,11,1,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.25,-0.16,0,-0.4,-0.1,2.5,0,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,0,5,0,0,0,5.62,-0.3,0,0,0,8,0,7,0,0,1,1,1,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
SP,Ernie Nevers,Ernie,Nevers,Long Island Ducks,6' 0',205 lbs,R,R,49,St. Louis Browns,BAL,1926,1921-1945,RS,NA,75251,Iron,NFLers in MLB - Rookie Sensation  SP Ernie Nevers  SLA  1926,0,N,-1,3,1,3,1,2,1,1,3,4,1,2,1,1,3,3,1,2,1,23,2,Normal,Normal,Pull,72,89,76,89,89,54,66,126,91,54,90,121,52,87,139,71,96,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,3/4,Normal,99,38,NA,NA,NA,35,20,26,23,7,5,8,65,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,9,4,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,0,0,0,0,8,34,31,5,2,1,0,3,3,1,0,6,0,1,1,0,0,0,0,0,0,0,1.57,127,11,7,0,0,-0,0.4,0.2,3.79,1,1,1,1,1,0,0,0,0,1.12,0.1,1.069,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,-0,0,2026-01-01 17:09:45.020993
SP,Ernie Nevers,Ernie,Nevers,Malazan Bridgeburners,6' 0',205 lbs,R,R,49,St. Louis Browns,BAL,1926,1921-1945,RS,NA,75251,Iron,NFLers in MLB - Rookie Sensation  SP Ernie Nevers  SLA  1926,0,N,-1,3,1,3,1,2,1,1,3,4,1,2,1,1,3,3,1,2,1,23,2,Normal,Normal,Pull,72,89,76,89,89,54,66,126,91,54,90,121,52,87,139,71,96,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,3/4,Normal,99,38,NA,NA,NA,35,20,26,23,7,5,8,65,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,9,4,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,1,1,0,0,0,16.1,61,60,7,1,1,1,5,4,1,0,16,0,0,0,0,0,0,2,0,0,0,1.07,240,20,11,0,0,-0.2,0.8,0.6,2.65,1,2,2,3,0,3,0,0,0,1.65,0,1.069,0,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
SP,Ernie Nevers,Ernie,Nevers,Tokyo Shiny Colors,6' 0',205 lbs,R,R,49,St. Louis Browns,BAL,1926,1921-1945,RS,NA,75251,Iron,NFLers in MLB - Rookie Sensation  SP Ernie Nevers  SLA  1926,0,N,-1,3,1,3,1,2,1,1,3,4,1,2,1,1,3,3,1,2,1,23,2,Normal,Normal,Pull,72,89,76,89,89,54,66,126,91,54,90,121,52,87,139,71,96,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,3/4,Normal,99,38,NA,NA,NA,35,20,26,23,7,5,8,65,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,9,4,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,1,0,0,0,6.2,32,31,10,0,0,0,5,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0.77,126,8,8,1,0,-0.3,0.3,-0,4.98,1,1,1,3,3,0,0,1,0,4.05,-0.1,1.069,1,0,6.2,0,0,2,2,2,1,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
SP,Ernie Nevers,Ernie,Nevers,Kashyyyk Wookies,6' 0',205 lbs,R,R,49,St. Louis Browns,BAL,1926,1921-1945,RS,NA,75251,Iron,NFLers in MLB - Rookie Sensation  SP Ernie Nevers  SLA  1926,0,N,-1,3,1,3,1,2,1,1,3,4,1,2,1,1,3,3,1,2,1,23,2,Normal,Normal,Pull,72,89,76,89,89,54,66,126,91,54,90,121,52,87,139,71,96,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,3/4,Normal,99,38,NA,NA,NA,35,20,26,23,7,5,8,65,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,9,4,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,0,0,0,0,8,31,28,3,1,0,0,2,1,3,0,2,0,0,0,0,0,0,1,0,0,0,1.19,105,10,11,0,0,0.1,0.2,0.4,6.24,1,1,1,1,1,0,0,0,0,1.12,0.1,1.069,0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,-0.1,0,2026-01-01 17:09:45.020993
SP,Ernie Nevers,Ernie,Nevers,Caladan Oceans,6' 0',205 lbs,R,R,49,St. Louis Browns,BAL,1926,1921-1945,RS,NA,75251,Iron,NFLers in MLB - Rookie Sensation  SP Ernie Nevers  SLA  1926,0,N,-1,3,1,3,1,2,1,1,3,4,1,2,1,1,3,3,1,2,1,23,2,Normal,Normal,Pull,72,89,76,89,89,54,66,126,91,54,90,121,52,87,139,71,96,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,3/4,Normal,99,38,NA,NA,NA,35,20,26,23,7,5,8,65,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,9,4,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,1,0,0,0,0,9,33,31,3,0,1,1,2,2,2,0,5,0,0,0,0,0,0,1,0,0,0,0.71,115,10,11,1,0,0.2,0.2,0.5,4.45,1,1,1,1,1,0,0,0,0,1,-0,1.069,1,0,9,0,0,1,1,0,0,0,0,0,0,0,0,-0.1,0,2026-01-01 17:09:45.020993
SP,Ernie Nevers,Ernie,Nevers,Cleveland Spiders,6' 0',205 lbs,R,R,49,St. Louis Browns,BAL,1926,1921-1945,RS,NA,75251,Iron,NFLers in MLB - Rookie Sensation  SP Ernie Nevers  SLA  1926,0,N,-1,3,1,3,1,2,1,1,3,4,1,2,1,1,3,3,1,2,1,23,2,Normal,Normal,Pull,72,89,76,89,89,54,66,126,91,54,90,121,52,87,139,71,96,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,3/4,Normal,99,38,NA,NA,NA,35,20,26,23,7,5,8,65,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,9,4,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,1,0,1,0,0,0,7.2,33,29,5,2,0,1,2,2,3,0,6,0,1,0,1,0,0,0,0,0,0,0.89,131,8,8,2,0,-0,0.1,0.3,4.35,1,1,1,3,2,1,0,0,0,3.52,-0.1,1.069,2,0,7.2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
SP,Ernie Nevers,Ernie,Nevers,Detroit Electricity,6' 0',205 lbs,R,R,49,St. Louis Browns,BAL,1926,1921-1945,RS,NA,75251,Iron,NFLers in MLB - Rookie Sensation  SP Ernie Nevers  SLA  1926,0,N,-1,3,1,3,1,2,1,1,3,4,1,2,1,1,3,3,1,2,1,23,2,Normal,Normal,Pull,72,89,76,89,89,54,66,126,91,54,90,121,52,87,139,71,96,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,3/4,Normal,99,38,NA,NA,NA,35,20,26,23,7,5,8,65,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,9,4,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,0,1,0,0,0,16,59,54,5,2,2,0,5,4,4,0,5,0,0,1,1,0,0,3,0,0,0,0.85,211,24,16,1,0,0.1,0.5,0.6,5.47,1,2,2,1,1,0,0,0,0,0.56,0,1.069,1,0,16,0,0,0,0,0,0,1,1,0,0,0,0,0.1,0,2026-01-01 17:09:45.020993
SP,Ernie Nevers,Ernie,Nevers,Charlotte Hellcats Too,6' 0',205 lbs,R,R,49,St. Louis Browns,BAL,1926,1921-1945,RS,NA,75251,Iron,NFLers in MLB - Rookie Sensation  SP Ernie Nevers  SLA  1926,0,N,-1,3,1,3,1,2,1,1,3,4,1,2,1,1,3,3,1,2,1,23,2,Normal,Normal,Pull,72,89,76,89,89,54,66,126,91,54,90,121,52,87,139,71,96,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,3/4,Normal,99,38,NA,NA,NA,35,20,26,23,7,5,8,65,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,9,4,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,2,2,2,0,0,0,0,17,66,61,9,3,1,1,2,2,4,1,7,0,0,1,0,1,0,3,0,0,0,0.89,226,22,19,0,0,0.6,0.4,1.1,5.09,1,2,2,3,3,0,0,0,0,1.59,0.2,1.069,0,0,17,0,0,2,2,1,1,0,0,0,0,0,0,-0.1,0,2026-01-01 17:09:45.020993
RP,Ernie Nevers,Ernie,Nevers,Santiago Caballeros - PCK,6' 0',205 lbs,R,R,49,St. Louis Browns,BAL,1926,1921-1945,RS,NA,75251,Iron,NFLers in MLB - Rookie Sensation  SP Ernie Nevers  SLA  1926,0,N,-1,3,1,3,1,2,1,1,3,4,1,2,1,1,3,3,1,2,1,23,2,Normal,Normal,Pull,72,89,76,89,89,54,66,126,91,54,90,121,52,87,139,71,96,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEU,90-92,3/4,Normal,99,38,NA,NA,NA,35,20,26,23,7,5,8,65,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,9,4,6,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,1,0,0,0,0,0,0,0.1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.17,6,1,0,0,0,-0,0,0,6.27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-01-01 17:09:45.020993
